,ELLIP,PHIE,GAMMA,PHIG,ellipticity_true,e2_mass,e1_light,e2_light,gamma1,gamma2
2262,0.07839277,71.07335,0.04610192,125.9524,0.08552982,-0.02503377523986403,-0.06753302078818677,0.05248467597741966,0.03862840183811297,0.02516413318832323
2264,0.2663175,-27.32187,0.05525478,-70.2611,0.2602375,0.12528274718260207,0.15058870107302136,-0.21224184204673274,-0.03648924409512975,-0.041492478574007105
2266,0.6285636,-9.640911,0.02996,176.5127,0.5130744,0.1513457653387541,0.48429388405665885,-0.16942483230233876,0.011771020703529738,0.027550765354107214
2267,0.1838724,108.3012,0.03582191,111.5894,0.18892857,0.06036771971693425,-0.15167043900860974,-0.1126502662810013,-0.03553918357785733,-0.004491733147400407
2269,0.1515623,-32.83807,0.07111063,-166.796,0.14975016,0.07471628161753838,0.06168117198392909,-0.13645711210015607,0.05935720996925815,-0.03915920483950486
2270,0.4263739,-122.3947,0.08694113,-137.3428,0.43440348,-0.24514148982145817,-0.1850327208321374,0.39302579515544117,-0.017592556378157622,0.08514259830283691
2277,0.4596245,-58.61707,0.08639273,55.18239,0.3040502,0.26530693198559535,-0.13914182698495664,-0.27034436576952814,-0.07926569338691125,-0.0343606409827447
2281,0.2416708,-99.93379,0.08660782,-71.79351,0.26412058,-0.046709799520775266,-0.24840027505072598,0.08976070484493795,0.052037632188124815,0.06923149082177732
2282,0.3500039,-47.59773,0.05865993,171.8555,0.34451988,0.21125258171057695,-0.031197538859484193,-0.34310444661112366,-0.01696470708359934,-0.05615323767310817
2283,0.5501214,-140.8642,0.049422,167.6566,0.5117244,-0.37150424949725624,0.10401957241685564,0.5010407070384346,-0.0330897517263632,0.03670970463906845
2284,0.4700524,-171.7464,0.02928897,-30.97051,0.478577,-0.08729627696382777,0.4588519880164517,0.13598087373726508,0.018415863162429647,0.022774980738599248
2288,0.1317308,-101.4145,0.04047066,-179.948,0.13824512,-0.02735644138081426,-0.12741595039564943,0.053636636626356496,-0.007390376155988222,-0.039790157842217726
2289,0.4910066,99.29877,0.0249983,-146.4116,0.534082,0.10377192209794839,-0.5061933615006796,-0.17032869252313995,-0.019823582741436353,0.015229595207471107
2290,0.2513081,-14.21624,0.07208214,90.05751,0.21661775,0.06842458286672413,0.1904890588495257,-0.10313664757827071,-0.036225615316923504,-0.06231805277678273
2296,0.2021904,-121.4362,0.07839353,-132.5893,0.18749627,-0.10009296497108788,-0.085493364134015,0.16687041665005098,0.02211458309979937,-0.0752096453932803
2297,0.2345651,-172.6613,0.009847859,-149.4553,0.24903686,-0.03366493922187854,0.24091023213745888,0.0631000609360661,-0.008827265975821393,0.004365741892964701
2298,0.03671687,-156.4086,0.08383338,48.02942,0.031945094,-0.013718232195839414,0.021711851683716876,0.023432552723361418,-0.01994891691188689,0.08142528057223404
2300,0.4995922,109.7196,0.03756831,-36.10277,0.4732879,0.21152280324626255,-0.3655198332651604,-0.30066041937078986,-0.03751928850502732,-0.0019185688240520677
2303,0.1591724,-175.9349,0.05637207,16.18638,0.147302,-0.012228546130739454,0.1458215048129058,0.02083189713155545,0.03247657559071043,0.046076917366353526
2305,0.353358,124.4736,0.03796739,-158.0176,0.3344831,0.20026895733660524,-0.12015573626053475,-0.3121562801375279,-0.011406357049080676,-0.03621350193340859
2307,0.2321296,-97.88145,0.107855,150.7166,0.21114242,-0.03566984470682574,-0.2032022188303563,0.05735834538998153,0.10648263897170758,-0.017150761575538957
2308,0.2311603,1.997001,0.08332231,61.7295,0.23598517,-0.00910245698116742,0.23541204396546317,0.01643684933105224,-0.04935176141810271,-0.06713427581099515
2310,0.6104198,118.8218,0.0436946,-151.1991,0.62513524,0.3710784232438555,-0.3345624640044405,-0.528073883059118,0.030275602311369755,-0.03150564987178939
2311,0.3959416,-96.72919,0.04838104,50.85649,0.32249448,-0.05744868076889996,-0.3136385364707235,0.07505703212206757,0.01833936019855371,0.04477044671420315
2315,0.2636744,-161.5668,0.04546519,19.10763,0.24591704,-0.0911071994850803,0.19674263890118882,0.1475382140347307,0.03954228700331248,0.022438606023631798
2316,0.4542426,40.87759,0.06739859,41.12884,0.42361033,-0.29082682058915305,0.06074705524873769,0.419232044292079,0.05651374515452268,0.03672555707675194
2317,0.3837877,85.54968,0.04892368,1.062005,0.47704148,-0.03674033334270846,-0.4712970121273715,0.07380853609442899,-0.02570568837775172,0.04162624232102052
2319,0.4412163,169.0901,0.03306893,175.592,0.4295652,0.10520709316607961,0.3987900476374096,-0.15966452002994425,0.02583000843344199,-0.020648602753533127
2321,0.3912288,-139.2966,0.04932201,-53.37964,0.3673072,-0.24045489684635177,0.05488230516049173,0.363183853925406,0.049247780721099324,0.0027049518455265946
2322,0.1873145,-14.68675,0.0684615,36.53802,0.17444147,0.05068606964454012,0.15201540840095426,-0.08556367257459202,-0.04673546335949557,-0.0500277267804889
2323,0.2666435,-169.4211,0.05706618,-97.20197,0.2561249,-0.05552332438981141,0.23885949366785098,0.09244515500959416,0.053104600254008275,0.02089139372216187
2324,0.3203095,-12.01702,0.066758,124.1911,0.15406245,0.07766635261233636,0.14070579792722865,-0.06274644953831575,-0.06547486225093778,-0.013025858022438372
2329,0.2566857,141.9913,0.02011641,-22.1436,0.20483728,0.14287721070215711,0.0494942621027357,-0.19876777730986506,0.019188563151829915,-0.006038956487368919
2331,0.3274252,-6.841768,0.08063802,128.1155,0.28208625,0.046309058949109014,0.2740798342075625,-0.06673003012001054,0.015324120263502026,-0.07916856451692254
2332,0.6729401,0.1601171,0.06792433,101.5879,0.49602586,-0.0028341882940208334,0.4960181124685052,0.002772344120234873,-0.0351012574277529,0.0581516666393967
2333,0.226899,137.0384,0.01429705,-167.5911,0.23073211,0.12764352763283407,0.01640356672894697,-0.2301482773857346,-0.008103166606839995,-0.011778978293735547
2334,0.2329254,-66.00812,0.02600486,171.7207,0.29674414,0.0979319844768332,-0.19862308396531742,-0.220467582969574,-0.013879361239627668,-0.02199127270531474
2335,0.2902071,31.44424,0.06336713,-6.910143,0.30649754,-0.15108232717797482,0.1396782499564355,0.2728199562260048,0.019745471083651312,-0.060212204212448404
2337,0.1505224,142.1608,0.06647773,-27.73344,0.15801236,0.0788571578565956,0.03908661768966946,-0.15310173816894185,0.031227972091240563,0.05868647497525815
2338,0.1868584,172.9887,0.104943,142.3513,0.16397385,0.024971381556061316,0.15908746633734802,-0.03973161887194707,-0.039749060052956454,0.09712386665442464
2339,0.4929569,-81.59959,0.08100327,136.5994,0.5312993,0.09454737727584174,-0.5086209811241934,-0.15356967064089483,-0.08042306262622752,0.009677848340968536
2340,0.5410029,-8.321114,0.02519564,-137.4374,0.43903434,0.10619644408068654,0.4206439628108693,-0.1257370599704148,-0.00036676474220281174,0.025192970421001902
2341,0.3544917,145.6867,0.04198305,97.20673,0.32902953,0.20061373932498608,0.11991300100306605,-0.3064005610348317,0.039213099179838666,-0.014996977696010508
2342,0.2900864,53.62208,0.05256178,-85.92075,0.286512,-0.16202401351144693,-0.08493482948345031,0.27363333291946945,-0.030740981229456888,-0.04263487762171459
2343,0.4020389,19.11958,0.0521235,159.005,0.3904219,-0.1557235105321436,0.3066506523666193,0.24164982392448947,-0.0395576124023054,-0.03394192913313818
2346,0.1321505,169.124,0.02891311,-179.136,0.14253807,0.02621926185297487,0.1323888772683435,-0.05282316324258127,0.028667495590621827,-0.003760668349346714
2349,0.3665656,-163.8202,0.02852303,-146.6443,0.35190883,-0.12011341759446277,0.29725933617355205,0.18835262591646557,-0.012414576141048453,0.025679593836722
2350,0.4230103,119.381,0.03812944,-68.77155,0.30919322,0.2293499315234353,-0.16034580885850755,-0.26436654265522963,0.029480420673864628,0.02418179049627167
2351,0.2961245,-47.20023,0.120197,94.6805,0.27981114,0.1732823585540315,-0.02146907856607939,-0.27898629488493365,0.07792426483350125,0.09151572410880197
2353,0.2791373,141.901,0.06796769,-142.5761,0.26620173,0.1575241746251379,0.06350704299908733,-0.2585154087177494,-0.05052378819998829,-0.04546376260120607
2355,0.1224244,90.07504,0.04194375,45.70347,0.131039,0.0001707930693819933,-0.13103855045755483,-0.00034324187222894883,-0.04006104933130333,-0.012425396997174008
2356,0.1476819,23.95693,0.03903556,84.31284,0.14198853,-0.05916929143712118,0.09516740237328979,0.10537508328386384,0.0204191283584593,-0.033269116934393723
2358,0.3500417,-152.8623,0.03326506,133.2581,0.34377164,-0.17223185049540707,0.20072476321144753,0.2790851302058171,-0.028881674309765806,0.01650494186200648
2363,0.2903638,110.8541,0.06950918,-65.52295,0.27981114,0.11300055471889096,-0.20889103917778282,-0.18616876166351226,0.04315359502793641,0.05449122259994964
2368,0.270735,117.5759,0.04218356,104.6564,0.25629315,0.1284845118299041,-0.1464469711566983,-0.21033179354522627,-0.01630608102067718,0.03890455572321462
2370,0.3433984,73.53961,0.0394728,-8.26777,0.33527777,-0.11265822391317834,-0.2814398082010455,0.1822164027082402,-0.02670974309296738,0.029063577958463434
2371,0.181534,54.29643,0.03097128,-107.7792,0.17378518,-0.09461788383546431,-0.055409875199873004,0.16471500999595304,-0.01089018472135744,-0.028993517578471104
2373,0.4363861,-11.62649,0.09990963,43.30034,0.4838897,0.11018166656710411,0.44458366772579516,-0.19103560965843444,0.020522378831063955,-0.09777917024525826
2374,0.4037407,6.882398,0.0942384,-152.7062,0.39532182,-0.06018116166165992,0.38396843732431013,0.09406157827104368,-0.07340074097065387,0.05910336081407701
2375,0.0570698,-108.8712,0.05788434,160.9608,0.05106771,-0.017979612381834948,-0.04038285258164085,0.03125917820438615,0.005297502654875391,0.057641419854625266
2376,0.2389654,-96.14325,0.09485956,24.67287,0.22955482,-0.028876137701346203,-0.22429703704350498,0.04884930458805855,0.05748726843756768,-0.07545561669604613
2380,0.1469673,34.27333,0.02780111,91.3237,0.15425836,-0.07381671003568757,0.05641897714755039,0.14357068171292425,0.025211688110081225,0.011716334745648448
2381,0.09360981,-17.71182,0.06942564,87.36871,0.09905966,0.028461056316267757,0.08072259927896917,-0.05741670667116465,0.025688693246817856,-0.06449814360646743
2383,0.46812,2.552733,0.03700647,-41.8303,0.4594174,-0.02719382703978311,0.4575946983977286,0.04088324132272037,-0.014696621545196985,-0.03396304075047097
2386,0.1817419,16.21958,0.04538178,60.62406,0.20072001,-0.0536156200755833,0.16939996198082183,0.107666964735225,-0.01327255210023025,0.04339752661978645
2390,0.296582,90.86519,0.03154855,130.7201,0.30124173,0.005257465004110199,-0.30110436065220286,-0.009096366836328099,-0.024371613061425233,-0.020033359276134075
2391,0.5868884,171.3051,0.07070803,-162.4336,0.5858735,0.12412598574277836,0.5590953019950993,-0.17510054622775695,-0.02005913532150168,0.06780307217696396
2393,0.405063,11.11409,0.06093165,91.46704,0.4223669,-0.09607511735323043,0.3909785509168387,0.15977975759957508,0.04574015059474574,0.04025549149237258
2394,0.4223751,0.7815313,0.02997684,6.887441,0.44264543,-0.007302884366855065,0.4424807250949924,0.012074130167208718,0.010624145252520036,0.028031026988659478
2395,0.2475892,95.05751,0.06215804,124.2907,0.2513846,0.024813134699897113,-0.24747737291078153,-0.04414937161883479,-0.057357765966951385,-0.023952215344765767
2396,0.4998088,-40.27372,0.100308,-154.8833,0.45508155,0.3286396802323771,0.0747384618532435,-0.4489024164227831,-0.031527225719129526,-0.09522462340411253
2397,0.2517338,36.42753,0.06243458,97.32168,0.24669628,-0.13759190451238004,0.0727235746428164,0.23573361291298517,0.06186327268399757,-0.008426877986642534
2398,0.4049361,113.9113,0.01467182,-127.3547,0.3904219,0.1881340247043878,-0.2621403246414217,-0.28932976030215074,-0.014249917033153037,0.003493159982115758
2401,0.261218,-9.405037,0.05472134,91.03683,0.26620173,0.04843912420940718,0.25198458327665413,-0.08583199197201409,0.05419572196604488,-0.007566291824583615
2402,0.3823878,-110.5272,0.1203735,-130.8303,0.32576278,-0.15525529648121494,-0.24565326212581395,0.21395294725774303,-0.07402976023333495,0.0949177228026723
2403,0.4792031,-48.85341,0.06815628,2.869492,0.49524888,0.3122537765448062,-0.06641492644629142,-0.49077541776905254,0.058310497045308184,-0.03528688761803038
2404,0.4802275,-172.9658,0.06540319,-67.24562,0.30158052,-0.0768100047130934,0.2925349824345102,0.07330821301539957,-0.05408115054528755,-0.03678051682445536
2407,0.1989543,90.39023,0.0289815,74.62466,0.20675278,0.001504676658135753,-0.20673359902491262,-0.0028162158892782864,0.0006858977580103938,-0.028973382379617958
2409,0.4507573,95.20587,0.03487092,-27.30934,0.4682929,0.052581280108698024,-0.4605822052232916,-0.08463020986657022,-0.01225773469565205,0.03264550507768885
2413,0.1005346,168.6334,0.09592831,-111.9003,0.10362072,0.020453462995659547,0.09557087407068839,-0.04004324715458294,-0.07035151996523686,0.06521429519696567
2414,0.1856485,-48.60552,0.05724712,59.99949,0.16816168,0.10151292036991393,-0.02110839334803837,-0.16683161076572658,0.046643394553802335,0.033190759147580864
2416,0.3524086,-71.47843,0.0621996,4.503622,0.30095166,0.12885272416631066,-0.24021424485896042,-0.18129814732532423,-0.056856139108589304,0.025222404441780366
2420,0.3422934,100.6432,0.03264289,80.93555,0.35239992,0.07496066964564933,-0.32835828981137116,-0.1279317674706245,0.0025786560417221786,-0.03254087891515209
2423,0.3746946,-125.4694,0.03931032,127.1538,0.37427586,-0.2178976340567148,-0.1222302304323643,0.3537544206751213,-0.038799383191280644,0.006317366736114743
2424,0.4548783,-87.53238,0.04208106,82.43454,0.4816355,0.025326839729407396,-0.47984987092525033,-0.041434963898507246,0.0027137877261377433,0.04199346338302028
2426,0.2243868,36.93142,0.05570102,126.0297,0.22966683,-0.12139229262756202,0.06383307555883487,0.22061774921104824,0.04143305811366613,0.03722774938657944
2427,0.1731297,-15.05576,0.05519655,75.95728,0.15388246,0.047543888286224446,0.13311610948463182,-0.07720047209264402,0.02414189430227723,0.049636962753578845
2428,0.3621108,-25.27722,0.0390368,67.86128,0.35494062,0.17072725035491362,0.22550966607163145,-0.27409530137206967,-0.031448807710231515,-0.02312669989092441
2429,0.5221451,126.8931,0.03037846,158.078,0.45508155,0.33926033040021414,-0.1270689579902893,-0.4369813463589317,-0.012551633598616616,0.027664188511100023
2430,0.3819016,171.1791,0.07415664,99.42312,0.35028556,0.07152907877578797,0.33381156738167134,-0.10615936617513093,-0.044576545059589336,-0.05926330134779872
2432,0.116939,-179.3254,0.02849772,47.0606,0.11359901,-0.0014622059595304116,0.11356751570560698,0.002674780259533857,0.028269723771628064,-0.0035976051859879293
2433,0.3268767,-126.6891,0.05234434,38.74099,0.3144787,-0.1872054299654316,-0.08995756644906337,0.30133783199633657,-0.02568842543545937,0.04560739774074425
2434,0.1852842,-110.293,0.03228232,123.9789,0.16592664,-0.06642571899145783,-0.1260097177950828,0.1079499925099265,-0.03144672328156704,0.007297381683518382
2435,0.02535103,-155.8022,0.1034586,38.01001,0.020325284,-0.009599761534262684,0.013495656002834736,0.015198172216875553,0.08409460793875898,0.06026424171585015
2437,0.358616,-45.35854,0.1125413,37.15417,0.3693018,0.2184668026397723,-0.0046218416733556774,-0.36927287750765897,0.05206031011202561,-0.09977609090723952
2440,0.3083575,111.336,0.02770821,-15.60122,0.29073957,0.12355142990140582,-0.21376508225151625,-0.1970634090179792,0.027079182894824378,0.0058704987141426695
2442,0.401249,147.1522,0.02980796,156.0312,0.42888862,0.22873291211939253,0.17652384308683589,-0.39087693867425655,-0.014967702778475957,-0.025777555215667818
2443,0.2932627,-111.065,0.1364312,116.6524,0.28162542,-0.11526379914406919,-0.20886036895094792,0.18891856306845634,0.09238138457319214,0.10039498054076199
2445,0.2582236,-91.92771,0.04652141,-94.94819,0.24838322,-0.009968384986404715,-0.24782110327480236,0.01670104036364668,0.00786948001302661,-0.04585098551517377
2448,0.3780011,132.1674,0.04574323,35.06186,0.35267854,0.2319081925858436,-0.03481478904125648,-0.35095595598385904,0.02438007596170517,0.03870471530620508
2449,0.3301306,-73.98605,0.06110322,-101.4778,0.3446725,0.10484584769127858,-0.29220988261011727,-0.18279090995241387,-0.01938763692877622,-0.05794586291260449
2450,0.6036208,40.29126,0.120998,-16.83476,0.5542271,-0.426449615173949,0.09068648531191881,0.5467573865584087,-0.07634556828954958,-0.09387156228883016
2452,0.2304899,-165.8619,0.09677896,176.1759,0.236464,-0.061705347193541586,0.20824774598341325,0.11201830024075426,0.08523485943608443,0.04583869365058879
2453,0.3633399,-2.604092,0.07473137,-137.0753,0.39766684,0.020152087380800963,0.39602504966603064,-0.03609813946180099,-0.0503218337967499,0.05524935027137586
2454,0.3066206,-90.80249,0.0433339,67.03795,0.2847926,-0.005071509585908548,-0.28468087141694115,0.007976619838692904,-0.02295269481417985,0.03675596128490073
2455,0.3257149,144.4562,0.02950987,-176.5266,0.34627178,0.18403750795170276,0.11223435838412196,-0.3275783790522091,0.010835381875170157,-0.027448623408763768
2456,0.07620896,-80.84504,0.04566546,59.82901,0.0739084,0.012444992682012577,-0.07016649899293036,-0.02321882877397371,0.04391846172933925,0.012510114161755822
2457,0.3312074,-43.52239,0.04266011,-160.2126,0.340742,0.19820733764517579,0.017567108165361802,-0.3402888585815094,0.04265376264269112,0.0007358788168355946
2461,0.2877543,-97.28422,0.04892218,67.25678,0.2195672,-0.04227234817409693,-0.212507646842556,0.055229116861303114,-0.04105713600315362,0.026602467539139057
2463,0.2429374,66.87764,0.04773215,-162.7878,0.22895685,-0.09986766595585164,-0.1583418915780894,0.16537558626772894,0.019496416495705566,0.04356888669048682
2464,0.1177498,-117.4416,0.08836683,72.94488,0.10535529,-0.0511712570405639,-0.06060511658073619,0.086178634099291,0.017061706387219825,0.08670406460717514
2467,0.2244841,80.3766,0.02197443,-103.985,0.20822637,-0.04167716610963706,-0.19658806352193253,0.06863930684435492,0.01782193252010667,-0.012855127190100617
2468,0.3883752,-55.78958,0.03611103,73.55814,0.367671,0.22409316792062062,-0.13522437284301345,-0.341901057661736,-0.030999174199650814,0.018521816503804463
2471,0.253316,-80.22375,0.0618553,51.76528,0.23425767,0.04853618747465564,-0.2207492550818297,-0.07839912202726623,-0.061232743344832447,0.008753815200007238
2472,0.4597002,-12.9759,0.03547814,-161.8152,0.455853,0.1306055152249173,0.4098859264743311,-0.1994880570041207,-0.03544002659693815,0.0016440598127550855
2473,0.5286585,-70.86941,0.03090427,153.8543,0.5124498,0.22249782426721793,-0.4023735913158327,-0.31733309082356853,0.030471856462625957,-0.005151685933169917
2475,0.408141,88.73822,0.04319072,49.12092,0.40937188,-0.011289019026667424,-0.40897487149746525,0.018024722421336983,-0.028424986516666913,-0.03251858600317216
2476,0.2949171,-141.7014,0.06107085,148.507,0.26797503,-0.16825275801706988,0.06211539052780411,0.26067660992708824,-0.008128413807597282,0.060527494650736716
2479,0.2504542,56.07102,0.05537046,-20.41166,0.28224504,-0.13259657839240996,-0.1063792816216494,0.26143012650852515,-0.05536209316045743,-0.00096253909241758
2480,0.3997614,-6.272228,0.06972008,26.60517,0.3485386,0.05425878421480049,0.3402182088129284,-0.07570155931077385,-0.06837517871496344,0.013628077300309493
2482,0.4607951,-64.54792,0.03556091,19.01343,0.48216128,0.2323403991998982,-0.3040602862091543,-0.37420160646588035,0.03366798990075715,0.01144747902686939
2483,0.06380969,-77.35137,0.0487791,-169.1866,0.062056407,0.014082713767508222,-0.05610538285323931,-0.026517610462503876,0.02959765576491836,0.03877343639698957
2486,0.3324339,-164.3524,0.05403417,52.0069,0.32476556,-0.10355329679157685,0.2775129343053356,0.16869866702305644,-0.05091853831269472,-0.018082974967840337
2487,0.1331311,-145.1907,0.03765496,30.58765,0.12688948,-0.06684799369783427,0.04419151470636312,0.11894557647356074,-0.0032252102577425387,-0.03751658341846912
2488,0.1532448,-41.74114,0.1295012,-174.7565,0.138558,0.0824442502347617,0.015727786839946648,-0.13766247159308595,-0.09057528671663587,0.09255635168717061
2490,0.2275577,154.8669,0.04804961,-140.6399,0.2327432,0.09873213573890915,0.14877447871882074,-0.1789847804372852,0.005143805432734579,0.047773489372478016
2491,0.3230606,122.1591,0.0686881,-134.219,0.31591612,0.17361806314443576,-0.1369094647572279,-0.2847082600412987,-0.011497034924629165,0.06771907611265719
2492,0.3625478,-99.83638,0.05865786,-55.97827,0.35726902,-0.07453704829264385,-0.33641547839999836,0.12027376498913035,0.02445279169139017,0.05331796618661556
2494,0.20835,-1.81415,0.05176214,59.50582,0.19397533,0.0073591996263959675,0.19358652442880195,-0.01227543107942746,0.048280176852998936,-0.018663966899422676
2499,0.3909134,-36.44791,0.05973917,-137.4799,0.4129571,0.23219627233387594,0.12145483502295336,-0.3946926519330671,0.0042047156083204,0.059591012736335054
2500,0.3180993,-161.189,0.06040453,109.2094,0.28158242,-0.11545479858727921,0.2230288498460069,0.17189180140257906,0.004713436202893063,-0.06022035173994052
2503,0.1767988,-4.381775,0.1009411,35.85648,0.19681594,0.014774319080508141,0.19451821365629765,-0.029986310110557704,-0.0863869575828959,0.05221493300561581
2505,0.2293535,7.143259,0.02414078,-167.4376,0.15406245,-0.03196447770164635,0.14929788767248403,0.038018143517758014,-0.007032137645181687,-0.02309385847249477
2506,0.3160502,-152.0115,0.1271122,-74.08778,0.32188174,-0.1555548296745761,0.18010109154057805,0.26677978066435243,-0.1102658324669707,0.06323731160640807
2507,0.2022724,-44.65908,0.07043188,126.4203,0.20694041,0.11250763320433929,0.0024626057971190982,-0.20692575688796236,0.004055239062171037,0.07031503933358099
2508,0.08873849,66.2467,0.04018264,38.5286,0.089707665,-0.03423486668153414,-0.060598000904777134,0.06614640917008921,-0.003538714508123545,0.04002651692315478
2510,0.4037549,22.21002,0.09438672,173.1986,0.3966218,-0.17703633474745625,0.28327836280406854,0.2776008310547477,0.06425391208067797,0.06913962463513165
2513,0.2529859,-154.5369,0.02428941,-113.7419,0.24131998,-0.11242138090744064,0.15210902068416068,0.18734507886172502,0.006751428861862057,-0.02333224477994597
2517,0.1299834,81.70275,0.0359312,46.02759,0.08859045,-0.019851581897470435,-0.0849006572405151,0.025301111266722534,-0.0209299910657864,-0.02920593445562223
2520,0.3147993,136.1909,0.06650206,-50.08143,0.31514823,0.18664087847691474,0.013097018488148494,-0.314875967610826,0.06204715104655363,0.023930629562336204
2522,0.5106289,-15.00246,0.02286733,-108.0373,0.4539214,0.17144983031562097,0.393087973111576,-0.2269944553794055,-0.017559044607399297,-0.01464905231761638
2524,0.4654791,-84.5393,0.05413757,155.1926,0.41491762,0.05747115632871486,-0.40740263910782243,-0.07861120171098904,-0.04366564553427988,0.03200293557752982
2527,0.129534,108.0585,0.02397095,58.23898,0.1334015,0.040819780462194484,-0.10776373675879289,-0.07863165547050109,-0.023289399779351773,-0.005675412039669872
2528,0.1389051,-48.69472,0.05137038,-104.056,0.1034589,0.07401636367589223,-0.013306141160699905,-0.1025996617763505,0.036990564359881385,-0.035645674207144304
2530,0.2086323,126.7143,0.03826341,-20.56944,0.19708781,0.1116279868362008,-0.05621140868184397,-0.18890177972851077,-0.036575001617242066,0.011240898608511699
2531,0.01626671,30.14342,0.05682997,100.7345,0.010140077,-0.0071218875520528135,0.005026011981870346,0.008806836272125397,0.05218609436075997,0.02250015656769429
2532,0.3235286,100.4721,0.06422438,84.88544,0.33580753,0.06898302663246203,-0.313620389342971,-0.12003728001360355,0.0637242667641674,0.007999300704038438
2533,0.3358495,129.2689,0.06747611,81.92361,0.32807025,0.19778939747893864,-0.06519457970102066,-0.32152722390595445,0.05971322492688047,0.031422224452827684
2535,0.2017799,89.74987,0.07541064,-2.778693,0.19628812,-0.0009797215999677712,-0.19628063817486704,0.001713805940389222,0.05640483109496899,0.050052568908674606
2536,0.3548404,-83.28631,0.08527298,121.8324,0.36197937,0.05008539051738071,-0.35208467170530455,-0.0840562208034886,0.016219212586388625,-0.08371629626994934
2537,0.4428658,-21.69527,0.04432962,164.1148,0.42094734,0.19538099433496967,0.3058974247306286,-0.28917715780511616,0.0029604454869242213,0.04423065647108745
2539,0.4720917,107.819,0.06628359,51.01555,0.4827667,0.1800304026604133,-0.3923514989802306,-0.28128986451142535,0.004679784132896721,0.06611818149161083
2541,0.2424286,-24.3639,0.01967807,24.13426,0.2535604,0.10366891752498035,0.16725784078902828,-0.19057201038649957,-0.008134577472504775,-0.017918010164879296
2543,0.2929855,48.0374,0.03339842,165.7162,0.251338,-0.17067240197854627,-0.026598278263348197,0.2499266329093911,-0.00018786357625427582,-0.03339789163664552
2546,0.05885935,-129.0745,0.02896817,-81.31625,0.031165142,-0.029675727777356782,-0.006400300384676112,0.030500856231687693,0.021580194811284845,0.019324856145800796
2547,0.6368543,100.0975,0.0486201,-110.5813,0.6211781,0.16128318804685982,-0.5829900284513235,-0.21444080452641198,0.01527958415382964,-0.046156780997985966
2548,0.375831,149.7632,0.07536996,-134.8515,0.40332028,0.20134686945116695,0.19876613103313592,-0.35094055538423685,0.06706148658550894,0.03440040533690274
2553,0.3652079,-52.34083,0.0405257,94.23313,0.39315224,0.21610299627436136,-0.09964377299493354,-0.3803153984791463,0.04050830672185854,-0.001187201338371016
2556,0.1886931,29.78576,0.03551196,76.43957,0.19887115,-0.08982624379354107,0.10072076609680214,0.17147904122427254,-0.017394871462425323,0.03095993782046891
2557,0.5559608,-20.47197,0.02862939,4.741781,0.49817923,0.2523008994561537,0.37630024319683375,-0.32646695418280325,-0.028579938908336936,-0.0016819820949786272
2560,0.5902137,61.12673,0.0278571,-56.03262,0.59093976,-0.35405445975184363,-0.31536421395281383,0.49975515255651093,0.014291283451202053,0.023911863953431114
2561,0.3806855,-101.8542,0.06837962,36.30584,0.38208643,-0.09452567311988343,-0.3498397317870563,0.15363008186323854,-0.06411474666018924,-0.023771236653656727
2562,0.2036626,175.4838,0.0829839,-111.6058,0.2168659,0.017799326202023038,0.2141767023506445,-0.034046420560954964,-0.08194342638734763,0.013099714924811956
2568,0.2569246,97.5195,0.05373721,-132.2223,0.26528156,0.03824612994401617,-0.2561955153592872,-0.0688343227309086,0.04578932352136948,-0.028125177155699118
2570,0.5028326,-116.4743,0.02861967,-79.97487,0.49864095,-0.26804506645541415,-0.3004467480209629,0.3979629990596242,-0.027571435902270507,-0.007674726913440563
2572,0.2193204,-79.50857,0.0697974,176.7052,0.21277964,0.04410459170303403,-0.19866970933470635,-0.07619397477092846,0.0013102665332805732,0.0697851004754723
2573,0.1968513,-67.15935,0.02509131,-114.6887,0.20201755,0.07810790423717338,-0.14113932566783938,-0.1445364357455588,-0.025070083309110865,0.0010318722742378233
2575,0.5994787,-144.6048,0.01843121,-14.21969,0.578391,-0.40420697510103587,0.19030502584058243,0.54618691491175,-0.01818074422062911,0.00302820766265479
2578,0.2909622,-7.094282,0.05765415,110.5031,0.29261175,0.04173042565722201,0.2836854216666798,-0.0717232024651758,0.026422923662229942,0.05124285430538066
2582,0.3520615,64.16636,0.06982978,-16.63744,0.30919322,-0.1675820384593344,-0.19177001242072853,0.2425380581066032,-0.01984463389363544,-0.06695064361509884
2584,0.5412736,-0.2640367,0.07008939,-33.16665,0.46331134,0.0034198614629281964,0.4632916618992842,-0.004270103885740863,-0.06560003483776955,0.02468112679468912
2586,0.140169,106.353,0.03160661,-170.0466,0.120908774,0.040722677034083825,-0.10173919612199839,-0.06533044927621905,0.021993463103069526,-0.02269945762404951
2587,0.008986812,65.53834,0.05315676,-85.79022,0.0015232463,-0.003402557309655536,-0.0010008771354660978,0.0011482701120227058,-0.018906738508887137,-0.04968074448570758
2589,0.2809409,87.19962,0.02660162,-101.6361,0.2699627,-0.01594985096001714,-0.2686739265527976,0.02634730692104796,-0.0158751373717516,-0.021345402316480605
2592,0.2247755,-148.8403,0.08791132,101.4016,0.22802061,-0.11212675440934732,0.10592520270682601,0.20192387183364402,-0.014914097675946708,0.08663700060975518
